job_id,student_id,job_positions,skills,education_performance,work_experience_titles,work_experience_descriptions
66d1ac36b2a43d53531ff35f,65a20cdffaf9360f490a59cd,"['Data Scientist', 'Data Engineer', 'Business Intelligence Analyst']","['JavaScript', 'java', 'HTML/CSS', 'Software Development Life Cycle (SDLC)', 'Data Science', 'Data Analysis', 'Database Management', 'SQL', 'Python', 'Data Mining', 'Problem-solving', 'Communication Skills', 'Business Analysis', 'C++ Language', 'Research Skills', 'Data Manipulation', 'Mathematics', 'Statistics', 'Big Data', 'Data Wrangling', 'Machine Learning', 'Predictive Modeling', 'Collaboration']",7.1,['Data Analyst'],"[""Analyzed large datasets using statistical techniques to identify trends and patterns\nDeveloped and implemented data cleaning and preprocessing procedures\nPerformed data mining and data visualization to extract valuable insights\nCreated and maintained data models and databases\nCollaborated with cross-functional teams to design and validate data analytics solutions\nGenerated reports and presented data-driven recommendations to stakeholders\nImplemented data-driven strategies to optimize business processes\nConducted statistical analysis and hypothesis testing to validate findings\nIdentified areas of improvement in data collection and analysis processes\nPlayed a key role in data quality assurance and data governance initiatives\nStayed updated with industry trends and best practices in data analytics\nProvided data-driven support and insights to management for decision-making\nAssisted in the development of machine learning models for predictive analytics\nContributed to the development and enhancement of company's data analytics infrastructure\nParticipated in professional development activities to enhance data analytical skills""]"
66d1ac36b2a43d53531ff35f,65a20bc014a5f3624a105322,"['Cybersecurity Analyst', 'Data Engineer', 'Front-End Developer']","['Security Management', 'Client Communication', 'Basic Computer Skills']",8.28,['Intern'],['- Intern at Edunet Foundation APSSDC']
66d1ac36b2a43d53531ff35f,65a115d6faf9360f4909e302,"['Full Stack Developer', 'Software Associate AI/ML', 'Software Engineer']","['HTML/CSS', 'CSS', 'Problem-solving']",7.53,['Cloud computing '],['Learned about cloud computing technologies and their applications\nGained hands-on experience with cloud services like AWS\nDeveloped skills in deploying and managing cloud-based applications\nAcquired knowledge of virtualization and containerization in cloud environments\nParticipated in cloud infrastructure design and implementation projects\nMastered techniques for scaling cloud resources to meet business requirements\nExplored different cloud computing architectures and their advantages\nStrengthened troubleshooting and problem-solving abilities in cloud environments\nCollaborated with cross-functional teams to deliver efficient cloud solutions\nAssisted in migrating on-premise infrastructure to the cloud\nEnhanced understanding of cloud security best practices\nReceived training on cloud monitoring and optimization\nContributed to the continuous improvement of cloud computing practices\nCreated documentation and provided training to team members on cloud-related topics']
66d1ac36b2a43d53531ff35f,65a21725faf9360f490a642a,"['DevOps Engineer', 'AI Specialist', 'Computer Engineer']","['Python', 'Problem-solving', 'Java']",8.31,['Front-End Developer'],['Development of front end using CSS and HTML']
66d1ac36b2a43d53531ff35f,65a1535de066c2202b1396b6,"['Software Engineer', 'Back-End Developer', 'Frontend developr', 'Full Stack Developer', 'Associate Engineer', 'Front-End Developer']","['Leadership', 'Power BI', 'Tableau', 'Problem Solving', 'Risk analysis', 'Data Warehousing', 'Data Visualization', 'Data Analysis', 'Business Analytics', 'Agile Development', 'Data Science', 'Python', 'Data Analytics', 'Machine Learning', 'Problem-solving', 'Algorithms and Data Structures', 'Object-Oriented Programming', 'java', 'JavaScript', 'HTML/CSS', 'SQL', 'Front-end Development', 'Backend Development']",7.63,['Human Resources Supervisor'],['I have been working as HR team lead in VASCAN solution from October 2023.']
66d1ac36b2a43d53531ff35f,65a22875faf9360f490a6ca4,"['Data Scientist', 'Full Stack Developer', 'Computer Engineer', 'Junior Data Analyst']","['Problem Solving', 'Python', 'C/C++', 'Data Warehousing', 'Data Mining', 'Big Data Analytics', 'Problem-solving', 'Critical Listening', 'java', 'Algorithms and Data Structures', 'Big Data']",8.07,['Data Analyst'],['Performed data analysis to identify trends and patterns in large datasets.\nDeveloped and implemented data collection and cleaning procedures.\nCollaborated with cross-functional teams to define data requirements and improve data collection processes.\nBuilt and maintained SQL databases to efficiently store and retrieve data.\nConducted statistical analysis to uncover insights and support decision-making.\nCreated data visualizations and reports to effectively present findings to stakeholders.\nIdentified areas for process improvement and implemented data-driven solutions.\nProvided ad-hoc data analysis and reporting support to various departments.\nContributed to the development of predictive models to forecast customer behavior.\nAssisted in the creation and maintenance of dashboards for real-time data monitoring.\nParticipated in team meetings and discussions to share insights and exchange knowledge.\nContinuously updated technical skills and stayed abreast of industry trends.\nCollaborated with external partners on data integration projects.\nSupported the development and implementation of machine learning algorithms for predictive analytics.\nParticipated in quality assurance processes to ensure data accuracy and integrity.']
66d1ac36b2a43d53531ff35f,65a11c52f8250fe555256093,"['Software Engineer', 'Computer Engineer']","['Database management', 'HTML/CSS', 'CSS', 'HTML', 'Problem-solving', 'Email Communication', 'Algorithms and Data Structures', 'Python', 'SQL', 'Teamwork', 'Data Structures']",8.07,['Web Developer'],"['Did an Internship And learned, utilized programming languages such as HTML, CSS web pages.\n']"
66d16bc362b0f635622d873e,65b0f57bcdb8834e3895ecd8,"['Brand Designer', 'AI Specialist', 'Computer Engineer', '3D Artist']","['System Design', 'Adobe After Effects', 'C++', 'Problem-solving', 'Front-End Frameworks (React, Angular, Vue)', 'Figma', 'Adobe InDesign', 'Web Design', 'Python', 'Algorithms and Data Structures', 'Back-end Frameworks (e.g., Node.js, Django)', 'Competitive analysis']",7.34,['Full Stack Developer'],['Developed front-end features using React and Redux\nIntegrated third-party APIs for enhanced functionality\nOptimized website performance through code refactoring\nCollaborated with team members on design and implementation of new features\nParticipated in code reviews to maintain code quality standards']
66d1ac36b2a43d53531ff35f,65a12858faf9360f4909ec1e,[],"['Python', 'java', 'SQL']",7.84,['Data Analyst'],"['As a Data Analyst at APSSDC, I analyzed food delivery data to optimize operations and enhance customer experience, employing statistical techniques and cross-functional collaboration to drive data-driven strategies for business growth.']"
66d1ac36b2a43d53531ff35f,65a15449faf9360f490a055e,"['AI Specialist', 'Business Development Executive', 'Data Scientist', 'Business Intelligence Analyst', 'Back-End Developer']","['Python', 'java', 'Problem-solving']",8.65,['Intern'],"[""1. Assisted in organizing skill development programs and training sessions for youth in Andhra Pradesh State.\n2. Conducted research on market trends and identified potential skill development areas for the corporation.\n3. Collaborated with team members to create and update training materials for various skill development courses.\n4. Supported the coordination of events and workshops to promote skill development initiatives in the state.\n5. Assisted in the evaluation and analysis of training programs through data collection and feedback analysis.\n6. Contributed to the development and implementation of marketing strategies to raise awareness about the corporation's programs.\n7. Actively participated in meetings with various stakeholders to discuss collaboration and partnership opportunities.\n8. Assisted in monitoring and tracking the progress and impact of skill development initiatives.\n9. Conducted surveys and interviews to gather feedback from beneficiaries and stakeholders, providing insights for program improvement.\n10. Assisted in the preparation of reports and presentations summarizing the corporation's activities and achievements.""]"
66d43ff862b0f635622ddb77,661f6e8e34fda61b0e9f00fe,"['HR Generalist', 'HR Recruiter', 'Human Resources Assistant - Entry']","['Recruitment', 'Onboarding', 'Communication Skills', 'Strategic Sourcing', 'Interviewing Skills', 'Presentation Skills', 'Leadership Skills', 'Creative Problem Solving', 'Microsoft Excel']",8.63,"['Hr Recruiter', 'HR Operations']","['Screened and interviewed potential candidates for various positions within the company.\nPerformed thorough background checks and reference verifications to ensure the quality of hires.\nDeveloped and executed recruitment strategies to attract qualified candidates.\nCollaborated with hiring managers to create job descriptions and specifications.\nPosted job openings on various job boards and social media platforms.\nManaged the recruitment process from start to finish, including scheduling interviews and coordinating candidate assessments.\nBuilt and maintained a strong network of potential candidates through sourcing techniques.\nConducted salary negotiations and communicated job offers to successful candidates.\nImplemented effective onboarding programs to facilitate smooth transitions for new hires.\nAssisted in developing HR policies and procedures to align with company goals and industry standards.\nOrganized and participated in job fairs and career networking events.\nStayed updated with the latest HR and recruiting trends to enhance overall recruitment strategies.\nMaintained accurate and up-to-date candidate records in the applicant tracking system.\nHandled employee inquiries and provided guidance on HR-related matters.\nCollaborated with the HR team to develop and implement employee retention initiatives.\nAssisted in creating and implementing employer branding initiatives to attract top talent.\nConducted exit interviews and analyzed feedback to identify areas of improvement.\nParticipated in HR meetings and provided input on recruitment-related topics.\nAssisted in developing and delivering training programs for employees and managers.\nMaintained confidentiality and handled sensitive information with professionalism and discretion.', 'Implemented a new employee onboarding process to streamline procedures and reduce time-to-hire.\nDeveloped and implemented a performance management system to track employee progress and provide feedback.\nRevamped HR policies and procedures handbook to ensure compliance with legal regulations and company standards.\nManaged recruitment process, including sourcing, screening, and interviewing candidates for various positions.\nImplemented training and development programs to enhance employee skills and career growth.\nCreated and maintained employee records and HR databases to ensure accuracy and confidentiality.\nHandled employee relations issues, including conflict resolution, disciplinary actions, and grievances.\nLed employee engagement initiatives to improve overall morale and foster a positive work culture.\nCollaborated with management to develop and execute strategic HR plans aligned with business objectives.\nConducted exit interviews and analyzed feedback to identify trends and make recommendations for improvement.\nDeveloped and conducted HR audits to ensure compliance with labor laws and internal policies.\nWorked closely with payroll department to ensure accurate and timely processing of employee payroll and benefits.\nStayed updated on industry trends and best practices in HR to continuously improve HR operations.\nParticipated in cross-functional teams and projects to support organizational goals and initiatives.\nAssisted in the development and revision of job descriptions, job postings, and salary structures.\nMaintained a positive and professional relationship with employees, ensuring confidentiality and trust.\nHandled employee benefits administration, including enrollment, changes, and communication.\nManaged employee offboarding process, including exit interviews and necessary paperwork.\nProvided HR guidance and support to managers and employees on various HR-related matters.\nImplemented employee recognition programs to boost employee morale and acknowledge outstanding performance.']"
